imdbId,imdbid,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Bangladesh,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Costa Rica,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,East Africa,Ecuador,Egypt,El Salvador,Estonia,Finland,France,Germany,Greece,Greece and Cyprus,Guatemala,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East Other,Middle East/UAE,Netherlands,Netherlands Antilles,New Zealand,Nicaragua,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Russia/CIS,Russia/CIS/Ukraine,S/E/W Africa,Saudi Arabia,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Africa/Nigeria,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Switzerland (French),Switzerland (French/Italian),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,West Indies
0432402,,Factory Girl (2006),,,,"$5,732",,,"$5,806",,,,,,,,"$2,308",,,,,"$70,768",,"$33,499",,,,,,,,,,"$151,800",,,,,,,,,,,"$225,101",,,,,,,"$8,398",,,,"$122,367",,,"$24,600",,,,,,,,,,,,,,"$14,674",,,,,,,,,,"$14,413","$5,860",,,,"$126,745",,,,,,,,,,,"$115,347",,"$5,925","$964,048",,,,
0425112,,Hot Fuzz (2007),,,"$4,855,773","$218,486",,,"$167,290",,,,,,,,,,,,,"$57,616","$83,771","$68,337","$23,637,265",,,,,,"$33,975","$31,177","$1,357,802","$2,192,727","$110,254",,,,,"$131,856","$94,485",,,,"$265,800",,,,,,"$67,144","$11,074",,"$41,901","$60,299","$184,210","$122,324",,"$630,779",,"$788,581",,$843,,"$681,063",,,,,,,"$124,740","$46,522",,,"$10,704",,"$1,019,478",,,,,"$115,536","$12,894","$47,151","$269,231",,"$631,499","$376,542",,"$366,862","$283,005",,,,,,,"$84,825","$84,411","$164,509","$41,210,622",,,,
0465188,,Golden Door (2006),"$111,029",,"$6,535","$19,124",,,"$54,285",,"$36,624",,,,,,,,,,,,,"$21,135","$1,070,769",,,,,,,"$22,669","$1,493,584","$91,487",,,,,,,,,,,"$3,257,977",,,,,,,,,"$2,253",,"$79,745",,,"$28,396",,,,,,"$222,965",,,,,,,,"$9,404",,,"$3,192",,"$19,021",,,,"$2,031",,,"$1,041",,,,"$148,266",,,,,,,,"$8,142",,,,,"$516,346",,,,
0320042,,Kamchatka (2002),"$602,281",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$48,475",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0474622,,Family Law (2006),"$474,948",,,"$3,268",,,$152,,"$221,237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$324,705",,,,,,,,,,,,,,,,,
0067647,,The Canterbury Tales (1972),,,,,,,,,"$8,368",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0435705,,Next (2007),"$319,515",,"$593,952",,"$83,576",,"$1,051,097","$19,561","$1,916,696","$131,230",,"$346,134","$110,075","$2,308,086","$370,942",,,,,"$314,518",,"$282,638",,,"$26,179","$58,423",,,"$29,381","$103,383","$4,723,056","$1,215,323","$123,458",,,,"$156,667","$163,389","$54,237",,,"$140,164","$4,522,275",,"$4,057,121",,,"$121,041","$36,960","$54,785",,"$14,433","$479,813","$4,299,110",,,"$1,106,344",,"$102,873",,"$14,658",,"$198,058",,,,,"$246,754","$346,897","$662,934","$505,428",,"$16,761","$139,092",,"$4,885,549",,"$746,809",,,"$348,207","$38,981",,"$746,809",,"$3,282,480","$7,141,196",,"$196,525","$620,399","$251,880",,"$351,972","$9,674","$554,443","$743,793","$1,127,890","$589,521","$533,521","$4,918,056","$16,228","$740,020",,
0443456,,Breaking and Entering (2006),"$63,399",,"$390,523",,,,"$292,750",,"$148,731","$58,444",,,"$28,138",,,,,,,"$6,081",,"$64,856",,,,"$42,342",,,,,"$1,228,404",,"$460,800",,,,"$93,226",,,"$6,950",,,"$260,381",,"$185,441",,,,,,,"$37,946",,"$172,806",,,,,"$51,362",,,,"$16,976",,,,,,"$10,968",,"$242,087",,,,,,,,,,,"$23,003",,,,,"$312,477",,"$19,883",,,,,,,,"$711,491",,"$53,006","$1,904,147","$12,675",,,
0399738,,Changing Times (2004),"$68,629",,,"$5,925",,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,515,781",,"$30,400",,,,,,,,,,"$384,690",,,,,,,,,,,,,,"$310,014",,,,,,,,,,,,,,"$30,561",,,,,,,,,,,,,,,,"$50,510",,,,,,,,,,,,,,,,,
0492466,,Iraq in Fragments (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$36,426",,,,
0454776,,Amazing Grace (2006),,,"$3,739,443",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$274,465",,,,,,,,,,,,,,,,"$11,907",,,,"$9,505",,"$1,667,980",,,,,,,,,,,,"$22,915",,,,,,,,,,"$27,600",,,,,"$321,000","$21,957",,,,,,,,"$74,426",,,,"$18,251","$4,680,228",,,,
0418110,,Romanzo Criminale (2005),,,,,,,"$67,696",,,"$20,645",,,,,,,,,,,,,,,,,,,,,"$2,173,876",,,,,,,,,,,,"$5,482,452",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$91,389",,,,,,,,,,,,,"$188,681",,,,
0443706,,Zodiac (2007),"$328,706",,"$3,745,009","$442,222",,,"$686,826","$8,983","$1,137,614","$44,677","$12,705",,"$184,495",,"$156,840",,"$52,302",,,"$99,261",,"$755,028","$33,080,084",,"$7,184","$41,358","$39,424",,"$13,595","$210,381","$9,085,082","$2,921,353","$1,066,643",,,,"$218,297","$184,710","$99,025","$61,468",,"$162,652","$3,349,611",,"$3,317,335",,,,"$35,580","$8,336",,"$31,329",,"$1,600,004",,,"$434,918",,"$356,938",,,,"$762,021",,,,,"$135,647","$92,618","$472,647","$609,447",,,"$50,165",,"$789,797",,,,"$29,229","$149,737","$29,817","$41,854","$95,213",,"$934,654","$5,550,395",,"$854,468","$759,987",,,,,"$176,509",,"$359,698","$23,014","$142,688","$7,375,756","$31,548","$379,444",,
0496436,,White Noise 2: The Light (2007),,,,,,,,,"$497,425",,,"$191,629",,,,,,,,,,,,,,"$57,264",,,,,,,,,,,,,,,,,,,,,,,,,,,"$66,743","$1,347,037",,,,,,,,,,,,,,"$54,706","$44,015",,,,,,,"$820,050",,,,,,,,,,,,,,,,,,,"$31,624",,,,,,"$7,948","$529,234",,
0486946,,Wild Hogs (2007),"$315,709",,"$14,062,601","$2,444,840",,,"$942,886","$29,003","$1,464,109","$56,847","$61,039",,"$105,275",,"$278,144",,"$43,060",,,"$48,529",,"$862,390",,,"$38,671","$272,923","$75,769",,"$115,383","$183,162","$3,117,341","$13,712,834","$479,293",,,,"$62,523","$420,099","$156,195","$114,846","$297,475","$67,926","$4,024,291",,"$776,739","$15,017",,,"$112,262","$55,309",,"$162,108","$674,561","$6,902,346",,,"$1,333,102",,"$1,553,813",,"$4,348",,"$1,012,367",,,,,"$273,524","$319,113","$342,180","$1,090,708",,,"$108,020",,"$1,766,392",,,,"$5,968","$687,171","$66,465","$114,494","$1,374,510",,"$43,595","$4,147,043",,"$997,971","$1,941,721",,,,,"$674,481","$104,062","$236,360","$537,305","$525,513","$11,962,570","$17,699","$1,020,589",,
0420757,,Man About Town (2006),,,"$51,121",,,,,"$7,601",,,,,"$19,885",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$68,696",,,,,,,,"$64,879",,,,,,,,,,"$3,701",,,,,,,,,,,,,,,,,,
0385842,,Wolf (2004),"$18,814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$9,834,150",,,,,,,,,,,,,"$34,229",,,,
0416449,,300 (2006),"$4,587,738",,"$12,304,031","$2,458,709",,,"$2,216,126","$159,240","$11,207,791","$484,850","$171,780",,"$1,500,771",,"$1,662,904",,"$196,810",,,"$883,797",,"$1,942,519","$210,629,101",,"$80,394","$411,041","$533,513",,"$180,725","$866,352","$13,900,000","$14,570,919","$11,376,293",,,,"$1,963,536","$976,146","$347,169","$2,582,794","$1,357,394","$728,501","$14,618,081",,"$13,036,817",,,,"$166,831","$266,981",,"$242,202","$1,457,316","$10,101,034",,,"$2,543,531",,"$1,848,409",,"$31,036",,"$2,246,901",,,,,"$952,906","$1,671,166","$3,091,535","$1,307,159","$574,000",,"$377,972",,"$10,040,438",,,,"$175,763","$1,609,534","$209,854","$194,177","$1,128,420",,"$19,902,209","$20,762,055",,"$1,588,268","$1,851,658",,,,,"$2,281,146","$1,806,471","$4,861,226","$1,634,440","$1,482,071","$27,994,700","$13,316","$2,030,133",,
0475937,,The Abandoned (2006),,,,,,,,"$22,923",,,,,,,,,,,,,,,"$1,653,012",,,,,,,,"$317,151",,,,,,,,,,,,,,,,,,,,,,,"$959,516",,,,,,,,,,,,,,"$141,494","$54,088",,"$59,032",,,,,"$330,150",,,,,"$54,439",,,,,,"$515,659",,,,,,,,,"$5,040",,,,,,"$362,949",,
0045943,,Julius Caesar (1953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0477095,,Starter for 10 (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$51,642",,,,,,,,,,,,,,,,,,,,,,,,,,"$178,885",,,,"$20,874",,,,,,,,,,,,,,,,,,,,,"$38,638",,"$3,328",,,,,,,,,,,,,,"$1,226,188",,,,
0768212,,The Last Mimzy (2007),"$21,765",,"$32,085","$83,282",,,"$269,702","$5,222","$250,746",,,,,,,,,,,,,"$1,788",,,,"$30,980",,,,,"$840,641","$274,071",,"$19,450",,,"$75,434",,"$7,200",,"$44,448",,"$38,648",,,,,,,"$1,446","$11,379",,"$65,214","$135,559",,,,,,,,,"$7,525",,,,,"$40,065","$87,389",,"$47,273","$187,916",,,,,,"$42,653",,,"$33,583",,,"$11,468",,"$1,186","$985,263",,"$28,771",,,"$38,461",,,"$81,147","$73,355","$55,816",,"$25,208","$1,822,936","$2,326","$56,470",,
0482088,,Priceless (2006),"$139,786",,"$1,095,653",,,,"$481,956",,"$272,493",,,,"$38,792",,,,,,,,,,"$2,165,188",,,"$26,220",,,,"$210,260","$15,417,301",,"$240,418",,,,"$224,592","$94,289",,,,,"$259,691",,"$152,723",,,,"$92,116","$12,365",,"$61,593","$21,210","$373,412",,,,,"$384,595",,,,,,,,,"$65,991",,"$391,890",,,,,,"$1,529,574",,,,,"$145,442",,,,,"$823,678","$864,826",,"$10,578","$560,770",,,,,"$355,072","$14,342","$273,099","$234,761","$7,192","$889,980","$17,802",,,
0468492,,The Host (2006),"$83,475",,"$41,990","$13,841",,,"$48,394","$1,546","$75,440",,,,"$8,174","$1,848,333",,,,,,,,"$30,974","$2,201,923",,,,,,,,"$985,421","$141,766",,,,,"$252,518",,,"$208,000",,,,,"$1,478,657",,,"$99,692",,,,,,"$157,501",,,,,,,"$4,893",,"$39,621",,,,,"$67,537","$28,319",,"$71,556",,,"$2,813",,,,,,,,,,,,"$64,621,107","$1,113,686",,,"$11,006",,,,,"$63,124","$211,673","$92,956",,"$98,923","$251,144","$1,932",,,
0416508,,Becoming Jane (2007),,,"$2,919,312","$125,331",,,"$133,570",,,,,,,"$800,573",,,,,,"$59,115",,"$1,162,239",,,,,,,,"$52,134","$513,217","$1,046,069","$159,152",,,,"$107,700",,"$22,266",,,,"$192,137",,,,,,,"$7,702",,,,,,,"$118,386",,"$772,234",,,,"$199,277",,,,,,,"$71,302","$49,225",,,"$25,925",,"$170,495",,,,"$14,374","$33,743","$11,206","$34,658","$201,887",,"$1,142,289","$829,186",,"$190,578","$320,309",,,,,"$34,753",,"$201,952",,"$5,536","$6,665,289",,,,
0458367,,Right at Your Door (2006),,,$118,,,,,,,,,,"$25,522",,,,,,,,,,"$65,018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$36,530",,,,,,,,,,,,,,"$17,166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,899,350",,,,
0433416,,The Namesake (2006),,,"$588,512",,"$9,548",,"$47,225",,"$74,549",,,,,,,,,,,,,,,,"$21,603",,,,,,"$163,347","$397,704",,,,,,,,"$1,868,070",,"$41,994","$690,439","$2,683","$260,133",,,"$8,098",,"$3,631","$13,778",,"$8,815","$158,221",,,"$49,005",,"$112,927",,,,,,,,,"$5,577","$2,787","$14,610","$74,218","$24,523","$2,960",,,,,,,,"$60,681",,,"$75,532",,,"$715,497",,,"$155,414",,,,,,,"$8,323",,"$84,426","$1,008,672","$31,571",,,
0770772,,I Think I Love My Wife (2007),,,,,,,,,,,,,,,,,,,,,,,,,"$55,759",,,,,,"$20,705","$18,427",,,,,,,,,,,"$28,827","$51,793",,,,,,,"$58,059",,,,,,,,,,"$11,753",,,,,,,,,,,"$155,747",,,,,,"$312,082",,,,,,"$106,011",,,,,,,,,,,,,,,,,,,,
0465670,,Wilderness (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$26,661",,,,,,,"$395,757",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0477071,,Premonition (2007),"$537,519",,"$1,419,029","$358,125",,,"$975,081","$25,414","$1,374,835",,"$31,063",,"$275,246",,,,"$53,621",,,"$35,996",,"$30,656","$47,852,604",,"$18,887",,,,,"$52,461","$1,210,391","$2,245,518","$338,691",,,,"$140,460","$280,881","$22,495",,,,"$1,674,285",,"$150,477",,,,,"$6,401",,,"$53,289","$4,381,690",,,"$801,509",,"$114,565",,"$8,402",,"$18,392",,,,,"$162,568","$198,532","$598,927","$229,695",,,"$85,597",,"$895,975",,,,,"$76,719","$30,934","$42,695","$401,884",,,"$5,052,136",,"$69,801","$165,749",,,,,"$304,188","$10,094","$1,064,031","$53,181","$199,555","$8,115,366","$17,153","$688,675",,
0455760,,Dead Silence (2007),,,,,,,,,,,,"$327,885",,,,,,,,,,,,,,"$117,257","$88,470",,,,"$30,839",,,,,,,,,,,,,,"$369,507",,,,,"$20,765",,,"$177,320","$2,259,656","$436,079",,,,,,,,,,,,,"$146,637",,,,,,,,,,,,,"$241,580",,,,,,"$509,142",,,,,,,,,,,,"$284,805","$156,056",,"$406,973",,
0490204,,Reign Over Me (2007),,"$3,075","$689,957",,,,,,,,,,,,,,,"$7,493",,,,,,"$17,113",,,,,,,,"$293,381",,,,,,,,,,,"$20,357","$17,800","$564,165",,,,,,"$17,800",,,"$304,502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$37,898",,"$15,764","$136,651",,"$301,235",,,,,,,,,,,"$153,210",,,,
0475355,,Pride (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$37,050",,,,,,,,,,,,,,,,,,,,
0822854,,Shooter (2007),"$256,871",,"$4,494,310","$396,672",,,"$698,117","$12,770","$815,457","$67,026","$289,494",,"$106,196","$3,245,468","$201,957",,"$33,974",,"$25,776","$111,057","$149,551","$555,057",,,"$25,379","$60,497","$98,671",,"$35,545","$205,136","$3,802,681","$2,086,361","$378,422",,,,"$292,790","$242,435","$97,799","$114,706","$304,371","$228,072","$513,983",,"$3,324,969",,"$21,339",,"$63,884","$116,635",,"$107,130","$344,249","$2,343,999","$620,925",,"$785,303",,"$568,121",,"$8,399",,"$621,379",,,,,"$104,453","$515,699","$301,859","$533,223",,,"$114,392",,"$1,571,947",,,,"$6,693","$652,809","$26,505","$82,930","$393,230",,"$3,668,448","$2,815,303",,"$431,425","$886,033",,,,,"$451,597","$628,021","$356,630","$184,270","$680,272","$4,634,355","$12,210","$499,567",,
0800069,,The Hills Have Eyes 2 (2007),,,,"$530,178","$30,945",,"$510,751",,,,"$159,154",,,,,,,,,"$77,696","$122,636","$108,451",,"$12,503","$6,863",,"$98,260",,"$66,422",,"$2,433,483","$2,395,844",,,,,,,"$28,559",,,,"$630,079","$18,932",,,,,"$42,447",,"$26,358","$96,990","$409,932","$478,832",,,,,,,,,,"$16,136",,,,"$128,494","$121,639","$326,674",,"$256,468","$74,396",,,"$1,387,684",,,,,"$161,844","$23,806",,"$131,114",,,"$1,874,671",,,,,,,,"$191,519",,"$411,640","$65,954","$202,148","$3,078,084",,"$156,021",,
0453556,,TMNT (2007),"$310,837",,"$5,645,321","$118,919","$19,573",,"$212,119","$12,890","$1,130,629","$76,380",,,"$234,670","$4,819,908","$160,748","$55,831","$110,832",,,"$66,644",,"$706,434",,,,"$110,000","$7,185","$40,451","$10,882","$75,505","$1,061,422","$468,723","$419,206",,"$81,131","$23,161","$502,272","$75,807","$66,677","$24,114","$139,929","$553,387","$467,559",,,"$5,104",,"$82,290","$41,528","$9,838",,"$69,473","$277,615","$3,872,833",,,"$361,626",,"$592,290","$6,136",,,"$383,179","$4,707",,"$28,454",,"$165,128","$461,160","$633,675","$399,587","$491,414","$30,359","$32,000",,"$3,139,674",,,,"$48,575","$744,766","$28,397","$202,713","$240,913",,"$1,280,002","$605,443","$20,755","$596,327","$110,417","$33,946",,"$72,801","$3,670","$357,792","$216,816","$1,236,420","$136,178","$105,192","$5,677,545","$17,018","$1,020,916",,
0450450,,The Italian (2005),,,"$880,844",,,,"$7,716",,"$75,741",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$140,577",,,$817,,"$308,382",,,,,,,,,,,,,,,,,,,,,,"$14,489",,,,,,,,,,,,,,"$11,212",,,,,"$12,560",,,,
0382765,,Jindabyne (2006),,,"$4,165,518",,,,"$113,157",,,,,,,,,,,,,,,"$11,066",,,,,,,,,,"$43,049",,,,,,,,,,,,,,,,,,,,,,,,,,,"$52,038",,,,,,,,,,,,"$8,131",,,,,,,,,,"$9,376",,,,,,"$140,631",,"$121,541",,,,,,,,,,,"$979,167",,,,
0374089,,Nomad: The Warrior (2005),,,,,,,,,,"$36,224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$723,,,,,,,,,,,,,,,,,,,,,"$6,494",,,,,"$2,397,876",,,,,,,,,,,,,,,,,,,"$5,416","$1,864",,"$320,404","$240,561",,,,,
0444112,,Orchestra Seats (2006),"$317,447",,"$309,975",,,,,,"$546,970",,,,"$72,103",,,,,,,,,,"$2,044,858",,,,,,,,"$12,975,724",,,,,,,,,,,,"$431,631",,,,,,,,,,,"$65,550",,,,,"$143,513",,,,,,,,,,,,,,,$160,,,,,,,,,,,,"$56,011",,,,"$49,868",,,,,"$57,918",,,,,"$274,857","$83,081","$107,902",,
0389557,,Black Book (2006),"$469,117",,"$688,798","$47,541",,,"$357,353",,"$207,711",,,,,"$2,620,617",,,,,,"$15,183",,"$19,678",,,,,,,,,"$995,579","$845,980","$111,930",,,,"$97,887",,,,,,"$332,869",,"$634,808",,,,,,,,,"$169,767",,,"$10,058,486",,"$211,678",,,,,,,,,"$98,596",,"$9,948","$28,053",,,"$12,596",,"$187,906",,,,"$4,105","$60,683","$2,851",,"$19,843",,"$1,260,702","$1,240,692",,,,,,,,"$25,100","$5,575","$177,161",,,"$1,234,324","$28,095","$88,819",,
0483578,,Love and Honor (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,600",,,,"$47,861",,,,,,,,"$33,523,449",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,763",,,,,"$38,368",,,,,,"$37,174",,,,,,,,"$31,417","$6,499",,,,$533,,,,
0298082,,"Not for, or Against (Quite the Contrary) (2003)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,074,328",,,,,,,,,,,,"$29,957",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$59,924",,,,,,,,,,,,,,,,,
0459605,,Eklavya: The Royal Guard (2007),,,"$139,067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,556,025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$722,571",,,,
0428446,,The Darwin Awards (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$91,829",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,779",,,,,,,,,
0427470,,The Lookout (2007),,,"$17,710",,,,"$34,188",,,,,,,,,,,,,,,,,,,,,,,,"$93,179","$66,382",,,,,,"$7,430","$4,618",,,,"$14,410",,,,,,,,,,,"$161,525",,,"$27,480",,,,,,"$7,475",,,,,,"$8,902",,"$31,519",,,,,,,,,,,"$2,290",,"$5,341",,,"$45,796",,"$3,072",,,,,,,,,,"$105,746","$133,533",,,,
0445934,,Blades of Glory (2007),,,"$6,725,817","$221,293",,,"$138,482",,"$119,592",,,,,,,,"$24,983",,,,,"$209,457",,,,,"$6,532",,,"$125,592","$12,608","$1,070,514",,,,,,,"$216,516",,,,"$6,653",,"$682,924",,,,"$44,426","$14,674",,,"$252,318","$948,433","$67,204",,"$247,412",,"$1,059,568",,"$3,756",,"$311,846",,,,,,"$153,677","$58,429","$148,006",,,"$38,449",,"$422,253",,,,,"$471,829",,"$41,885","$327,845",,,"$105,697",,"$720,192","$134,101",,,,,,,,,"$92,196","$11,883,906",,,"$6,734",
0422774,,Are We Done Yet? (2007),,"$35,501","$1,875,014",,"$68,987",,"$23,166",,,,,,,,"$187,162",,,"$40,729",,,,,,"$19,249","$16,742",,"$23,057",,,,,"$116,641",,,,,,,,,,,"$31,901","$61,387",,"$25,200",,"$106,246",,,"$85,264",,,"$2,080,495",,,,,"$5,748",,"$39,346",,,"$16,854",,,,,"$10,187",,"$118,405",,"$59,640",,,,,,,,,,"$26,498","$299,828",,,,,,,,,,,,,,,"$237,152","$3,028,482","$71,691",,,
0462322,,Grindhouse (2007),,,"$109,275",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$82,547",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$192,369",,,,
0444682,,The Reaping (2007),"$300,515",,"$1,039,470","$233,046",,,"$347,966","$31,717","$985,982","$41,086","$108,766",,"$469,168",,"$1,173,320",,"$22,135",,,"$26,585",,,,,"$15,511","$185,733","$110,455",,"$29,070",,"$1,580,991","$807,013","$476,623",,,,"$650,490","$144,423","$39,079","$82,746","$314,255",,"$1,346,658",,"$611,472",,,,"$31,079","$20,619",,"$102,168","$387,983","$6,209,212",,,"$514,753",,"$163,888",,"$6,640",,"$89,630",,,,,"$426,197","$433,058","$371,678","$419,238",,,"$38,785",,"$784,250",,,,"$16,689","$440,179","$29,237","$38,411","$102,699",,"$4,549,395","$4,714,978",,"$142,524",,,,,,"$650,430","$229,053","$833,356","$63,832","$202,533","$1,394,223","$17,609","$1,078,410",,
0476995,,Firehouse Dog (2007),,,,,,,"$3,442",,,,"$146,295",,,,"$72,588",,,,,,,,,"$8,624","$3,648","$45,230",,,,,"$186,084",,"$3,828",,,,,,,,,,"$104,632","$8,941","$24,361",,,,,,"$19,538",,,"$1,007,558",,,,,,,"$5,003",,,,,,,"$182,108","$110,113","$6,801",,"$228,233",,,,,,"$91,184",,,,,,"$61,517",,,"$39,273",,"$3,955",,,,,,,,,,,"$636,968",,"$429,666","$22,451",
0396555,,Meet the Robinsons (2007),"$1,800,959",,"$6,967,594","$290,648",,,"$998,417","$55,167","$3,417,394","$11,833","$80,125",,"$519,115",,"$1,391,708",,"$39,898",,,"$139,129",,"$656,393",,,"$26,447","$476,613","$10,474",,"$9,193","$76,879","$3,422,149","$1,645,951","$548,146",,,,"$762,828","$91,241","$235,481","$77,595","$145,696","$351,139","$1,045,753",,"$8,628,347","$4,721",,,"$12,584","$12,445",,"$26,670","$290,325","$7,745,678",,,"$216,036",,"$1,065,436",,"$9,979",,"$1,000,190",,,,,"$340,876","$187,368","$1,455,559","$940,549",,,"$15,877",,"$817,100",,,,"$15,475","$562,494","$58,899","$103,114","$545,464",,"$785,433","$7,368,312",,"$620,241","$55,245",,,,,"$165,910","$84,026","$865,340","$115,091","$125,084","$8,911,040","$72,202","$1,717,847",,
0419434,,American Hardcore (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$96,392",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0479537,,Seraphim Falls (2006),"$66,859",,,,,,,"$2,614","$27,843","$8,841",,,"$6,784",,"$2,156",,"$3,605",,,,,,,,,,,,,,,,"$76,399",,,,,,,,,,,,,,,,,"$13,525",,,,"$151,092",,,,,,,,,,,,,,"$16,748",,,,,,,,,,,,,,,,"$6,430",,,"$100,168",,,,,,,,"$38,498","$1,592",,,"$14,823","$236,192",,"$27,593",,
0448134,,Sunshine (2007),"$125,346",,"$1,586,917","$264,525",,,"$373,324","$4,813","$202,514","$41,068","$41,264",,"$115,056",,,,"$14,561",,,"$146,125","$192,948","$377,822","$3,675,753",,,"$37,623",,,"$18,693","$163,533","$3,179,617","$1,816,551","$178,190",,,,"$460,847","$99,901","$43,993","$34,350","$151,149","$30,780","$1,123,238","$2,757","$1,647,942",,,,"$51,862",,"$7,173","$29,152","$367,868","$639,237",,,"$218,767",,"$294,848",,,,"$3,024,490",,,,,"$99,263","$302,580","$215,490","$124,884","$15,757",,"$51,125",,"$1,033,867",,,,"$18,460","$378,896","$33,201","$15,151","$73,719",,"$628,303","$2,803,735",,"$467,210","$278,003",,,,,"$595,954","$292,529","$49,666","$105,483",,"$6,401,006",,,"$37,933",
0424908,,Copying Beethoven (2006),"$200,951",,"$421,174","$11,914",,,"$183,258","$2,266",,"$3,298",,,"$20,402",,,,,,,,,,,,,,,,,,,"$354,512",,,,,,,,,,,"$237,559",,,,,,,,,,,"$294,376",,,"$111,400",,"$43,610",,,,,,,,,"$48,090",,"$191,580","$30,000",,,,,"$2,564",,,,,,"$9,239",,,,"$1,886,410","$1,356,221",,,,,,,,"$39,501","$6,972","$140,889",,,"$75,806","$29,720","$106,005",,
0462338,,The Hoax (2006),,,,,,,"$160,396",,"$760,676",,,,,,,,,,,"$28,473",,"$33,456",,,,,,,,"$42,068","$209,335",,,,,,,,"$12,980",,,,"$634,345",,,,,,"$17,524",,,,,,,,"$106,712",,,,,,"$19,144",,,,,,,,"$171,262",,,,,"$194,108",,,,"$9,237",,,,,,,"$1,192,487",,"$66,689",,,,,,,,"$315,572",,"$39,809","$593,193",,,,
