imdbId,imdbid,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,East Africa,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Germany,Greece,Greece and Cyprus,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kuwait,Latvia,Lebanon,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East,Middle East Other,Middle East/UAE,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia/CIS,S/E/W Africa,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Africa/Nigeria,South Korea,Spain,Sweden,Switzerland,Switzerland (French),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,West Indies
0481797,,Youth Without Youth (2007),"$10,963",,"$9,425",,,"$63,887",,,,,,,,,,,,,,,,,,,,,,,"$882,942","$128,225","$6,708",,"$11,413",,,,,,"$923,196",,,,,,,,,,,,,,,,,,,,,,,"$151,051",,,,"$111,319",,,"$19,042",,,,,,,,,,,,"$20,080",,"$4,492",,,"$37,619",,,,
0475241,,Khadak (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$34,642",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0478087,,21 (2008),"$737,889","$18,494","$4,703,670","$658,289","$73,688","$1,408,885","$21,547","$3,457,358","$126,661","$297,372",,"$210,253",,"$440,262","$87,466","$24,212",,"$125,556",,"$428,772",,"$51,911","$22,455","$86,593","$141,649","$44,194","$10,451","$144,556","$6,430,199","$7,622,140","$1,254,010","$1,183,806","$84,233","$220,572","$100,483","$283,299","$116,270","$737,581","$3,927,213",,"$4,062,170","$62,055","$296,639","$219,076","$89,757",,"$166,987","$176,057","$3,059,180",,,,"$1,254,760","$655,477","$44,106","$315,285","$32,592",,"$222,002","$263,328","$810,517","$485,795",,"$56,119","$204,197","$4,775,039",,"$35,841","$207,938","$74,805","$73,161","$111,531",,"$776,485","$6,840,432","$1,516,318","$735,858","$167,592","$731,347","$8,903","$1,587,603","$120,971","$579,868","$214,125","$480,410","$10,913,306","$143,373","$796,011",,
0858479,,Smart People (2008),,,"$669,238",,,,,,,,,,,,,,,,,,,,,,,,,,"$3,909",,,,"$63,628",,"$10,167",,,,,,,,,,,,,,"$67,984",,,,,"$57,060",,,,,,,,,,,,"$500,123",,,,,,,,"$280,191",,,,,,,"$13,027",,"$179,094","$48,360",,"$400,097",,"$38,959",,
0462477,,Pierrepoint: The Last Hangman (2005),,,"$3,702",,,,,,,,,,,,,,,,,,"$23,192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$183,056",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$429,706",,,,
0412808,,The Hawk Is Dying (2006),,,,,,,,,,,,,,,,,,,,,"$7,006",,,,,,,,"$8,279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379865,,Leatherheads (2008),,,"$185,755",,,"$89,716",,,,,,,,,"$20,748",,,,,,,,,,"$10,657","$16,834",,,"$1,552,186","$170,671",,,,,,,,,"$3,763,108",,"$370,998",,,"$60,079","$8,699",,,,,,"$25,899",,"$64,688","$23,040",,,,,,,,,,,"$64,143",,,,,,,,,,"$942,364",,,,,,,,,"$338,577","$59,110","$2,177,829",,,,
0881200,,Assembly (2007),,,,,,,,,,,,,"$34,089,912",,,,,,,,,,,,,,,,,,,,"$183,244",,,,,,,,,,,,,,,"$32,265",,,,,,,,,,,,,,,,,,"$1,115",,,,,,,,"$472,950",,,,,,,"$2,026",,,,,,,,,
0489281,,Stop-Loss (2008),,,"$134,986",,,"$10,455",,,,,,,,,,,,,,"$4,001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$18,831",,"$12,518",,,"$4,942",,,,,,,,,,,,,,,,"$2,845","$3,424",,"$7,245","$11,469",,,,,,,,,"$55,511","$30,982",,,,
0893382,,Shine a Light (2008),"$99,576",,"$871,598","$182,966",,"$66,185","$1,228","$215,666","$15,487",,,"$12,010",,,"$12,782",,,"$38,506",,"$292,656",,,,,,,,"$56,379","$1,320,300","$1,828,535","$17,707",,"$23,148",,"$36,398",,,,"$479,849",,"$1,663,847",,,,,,,,"$13,087",,,,"$61,465","$259,054",,"$247,026",,,"$20,528",,,"$43,876",,,,"$110,869",,,"$10,957","$2,673","$2,648",,,"$48,578","$277,526","$102,093","$478,424",,,,,,"$21,006",,,"$1,327,400","$6,051",,,
0416675,,Dark Matter (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$30,215",,,,,,,,,,,,,,,,,,,,"$8,573",,,,,,,,,,,,,,,,,,,,,
0454065,,The Aerial (2007),"$16,831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0478999,,Close to Home (2005),,,,"$6,397",,"$3,911",,,,,,,,,,,,,,,,,,,,,,,,"$22,079",,,,,,,,,,,,,,,,,,,,,,,"$2,242",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,779",,,,,"$8,771",,,,
0464955,,White Palms (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$31,448",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,182",,,,,,,,,,,,,,,,,,,,,
0758053,,Saawariya (2007),,,"$171,040",,"$44,013",,,,,,,,,,,,,,,,"$885,574",,"$46,904",,,,,,"$12,511",,,,,,,"$15,982,236","$11,954",,,,,,,,,,,"$24,907",,,,,,"$80,383",,,"$21,049",,,,,,,"$32,191",,,,,"$64,729",,,"$69,404",,,,,,,,,,,,,"$430,452","$638,201",,,,
0903627,,Julia (2008),,,,"$14,759",,"$38,697",,,,,,,,,,,,,,,,,,,,,,,"$786,312","$191,046",,,,,,,,,,,,,"$31,315",,,,,,,,,,$64,,,,,,,,,$790,,,,,,,,,,,,,"$72,133",,"$49,638",,,,,,,,"$1,338","$82,041",,,,
0827713,,I Always Wanted to Be a Gangster (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,073",,,,,,,,,,,,,,,,,,,,,,,,
0482901,,The Pope's Toilet (2007),"$28,065",,,,,,,"$313,199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,523",,,,,,,"$20,629",,,,,,"$235,886","$4,366",,
0856288,,Inside (2007),,,,,,,,,,,,,,,,,,,,,,,,"$6,004",,,,,,,,,,,,,,,,,,,,,,,,,"$42,372",,,,,,,,,,"$107,615",,,,,,,,,,,,,,,,,,,,,,"$11,739",,,,,,,,,
0410377,,Nim's Island (2008),"$166,142",,"$5,819,517","$553,638",,"$620,611","$10,969","$554,182","$14,179",,"$50,415","$77,987",,"$299,437","$37,086",,,"$65,659",,,,,"$20,413","$161,066","$31,048","$6,807",,"$10,453","$5,123,672","$4,074,404","$153,626",,"$148,090",,"$23,482",,,,"$4,095,643",,"$4,318,459",,"$54,122","$11,480","$19,282","$19,623","$17,009","$316,669","$1,883,885",,,,"$124,801","$809,726","$19,021","$170,410",,,"$342,188","$156,882","$271,122","$91,345","$170,437",,"$60,731","$973,757",,"$7,855","$250,318",,,"$418,418",,"$4,044,638","$4,006,848","$203,368","$508,229",,,,"$106,818","$118,714","$1,209,721","$47,436","$266,237","$7,784,514","$42,340","$1,107,439","$25,435",
0963794,,The Ruins (2008),,,,,,"$225,485",,,,,,,,,,,,,,,,,,,,"$40,835",,,"$140,797","$466,261","$68,770",,,,"$17,625",,,,"$84,086",,,,"$152,024",,"$9,194",,"$77,047",,,,,,"$329,672",,,"$28,940",,,,,"$61,464","$70,367",,,,"$1,270,658",,,,,,,,,"$787,302","$38,628",,,,,,,"$646,734","$261,580","$175,807","$432,136",,,,
0912590,,Manda Bala (Send a Bullet) (2007),,,,,,,,,,,,,,,,,,,,,"$122,905",,,,,,,,,"$2,120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0800039,,Forgetting Sarah Marshall (2008),,,"$6,456,024","$1,286,141",,"$248,037",,,"$44,480",,"$246,420",,,"$89,918","$123,789",,"$51,401","$117,394","$166,517","$421,499",,,,"$76,299",,"$52,879",,,"$800,003","$4,524,552","$208,778",,,"$363,513","$162,223",,,"$310,180","$151,549",,,,,"$72,164","$110,734","$35,975","$111,323","$72,698","$884,945",,,,"$389,874","$276,066","$7,074","$352,481",,,"$171,334",,"$1,167,140","$493,074",,,"$119,288","$1,842,987",,,"$182,416","$22,034","$158,100","$302,142","$297,872",,"$2,542,955","$317,227","$473,696",,,,,,"$189,602","$417,441",,"$15,145,227",,"$603,329",,
0497972,,Sex and Death 101 (2007),,,,,,,,,,,,,,,"$53,036",,,,,,,,,,,,,,,,,,,,,,,,"$536,405",,,,,,,,,,"$193,199",,,,,,,,,,,,,,,,,"$205,417",,,,,,,,,,,,,,,"$11,845",,,"$205,804",,,,,,
0426592,,Superhero Movie (2008),"$334,873",,"$3,220,326","$763,084","$36,106","$556,390","$14,354","$5,061,196",,,,,,,,,,"$220,614",,"$919,446",,,,"$43,800",,,,"$256,042","$1,965,765","$5,529,622","$745,246",,"$562,809","$162,710","$84,525",,,"$835,142","$4,416,797",,,,,,"$52,977",,,"$549,349","$2,481,900",,,,"$348,886","$521,813",,"$463,097","$11,757",,"$154,566","$308,611","$593,348","$527,382",,"$33,238","$50,425","$2,285,438",,"$13,511","$302,540","$111,811",,"$154,295",,"$806,790","$1,799,804","$820,478","$391,167","$77,401","$286,126","$27,640",,"$452,494","$509,773","$293,448","$114,959","$5,395,572","$20,789",,,
0421073,,Street Kings (2008),"$249,414",,"$3,878,910",,"$53,025","$610,305","$10,023","$1,826,368","$128,753","$173,703",,"$35,163",,"$116,493","$31,684",,,,,"$427,904",,"$52,401","$43,325","$41,785","$82,208","$50,220",,"$167,879","$3,594,427","$2,913,583","$349,620",,"$407,194","$243,235","$64,112","$31,032","$410,492",,"$898,198","$66,465","$1,875,477","$45,377","$295,301","$50,010",,"$46,820","$29,309","$375,095","$2,771,209",,,,"$733,480","$493,891","$29,906","$313,305","$33,923",,"$95,726","$222,552","$176,854","$301,514","$308,916","$59,227","$184,580","$1,160,779","$349,642","$17,005","$406,516",,"$59,952","$248,127",,"$1,757,653","$4,185,842","$354,969","$766,903",,,,"$656,599","$556,463","$557,034",,"$326,101","$2,737,444","$43,142","$413,069","$59,377",
0857191,,The Visitor (2007),"$112,320",,"$1,006,875","$88,183",,"$143,392","$119,343","$119,343",,,,"$16,794",,,,,,,,"$96,614",,,,,,,,"$7,620","$1,803,822","$350,040","$30,150",,,"$2,221",,,,,"$2,194,531",,,,,,"$16,911",,,,,,,,"$65,999","$235,790",,"$190,678",,,"$18,268",,,"$43,032",,,,,,,"$19,790",,,,,,"$1,514,424","$52,541",,,,,"$22,363",,,,,"$488,235","$11,150",,,
0481536,,Harold & Kumar Escape from Guantanamo Bay (2008),"$25,806",,"$1,302,270",,,,"$5,121",,,,,,,,,,,,,,,,"$10,458","$17,901",,,,,"$16,300",,,,,,"$81,627",,,,,,,,,,"$7,533",,,,"$173,401",,,,,,,,,,,"$115,133",,"$218,169","$184,559",,,,,,"$537,487",,,"$338,367",,,"$865,124",,,,,,,,,,"$128,302","$1,359,602",,,,
0875113,,99 francs (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,136,036",,,,,,,,,,,,,,,,,,,,,,,,
0855895,,Private Property (2006),"$28,970",,,"$16,188",,"$36,371",,"$54,587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$211,931",,,,,,,,,,,,,,"$6,301",,,,,,,,,,,,,,,,,,,,,,"$43,326",,,,,,,,,,,"$64,504",,,,
0811080,,Speed Racer (2008),"$2,044,203",,"$2,201,300","$121,165",,"$4,392","$64,246","$4,597,888","$18,759","$100,390",,"$664,921","$3,184,713","$790,462","$11,998",,,"$81,609",,"$13,122",,,"$18,017","$740,428","$20,243","$13,196",,"$41,468","$1,109,878","$440,891","$93,704",,"$362,035","$60,723","$19,622","$397,474","$484,569","$49,115","$756,653",,"$3,576,060",,"$117,219","$15,365","$5,611",,"$45,663","$443,862","$6,128,307",,,,"$152,146","$283,065","$14,862","$45,855",,,"$1,029,659","$638,159","$20,722","$77,404",,,"$50,795","$1,756,663",,"$7,024","$597,942","$19,730","$6,317","$117,405",,"$5,057,193","$2,048,700","$57,242","$67,752",,,,"$278,422","$810,811","$237,367","$118,847","$140,200","$3,240,114","$104,241","$2,730,600",,
1007950,,Diminished Capacity (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,060",,,,
0348853,,Nathalie... (2003),"$57,598",,"$69,999","$82,893",,,,,,,,,,,,,,,,,,,,,,,,"$25,739","$3,402,917","$615,244","$73,050",,,,,,,,"$92,531",,,,,,,,,,,,,,,,,,,,,,,"$24,838",,,,"$474,691",,,,,,,,,"$48,115",,,,,,"$7,872",,"$23,574",,,"$224,353",,,,
0488988,,Chapter 27 (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,397",,,,,,,,,,,,,,,,,,,,"$107,443",,,,,,,,,,,,,"$20,433",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0865556,,The Forbidden Kingdom (2008),"$101,411",,"$2,463,799","$50,908",,"$608,103","$12,429","$1,221,451",,,,"$45,675","$26,899,556","$238,410",,,,"$83,466",,"$25,192","$52,075,270",,"$50,709",,,"$6,973",,"$54,940","$1,897,010","$344,900","$55,122",,"$1,510,000","$82,590","$37,189","$89,939",,,,,"$6,498,289",,"$364,807","$10,932","$30,814",,"$31,499","$2,650,999","$1,924,003",,,,"$179,890","$340,966","$49,102","$125,688",,,"$135,672","$1,518,110",,"$403,071",,,,"$2,740,124",,,"$2,452,436","$35,267",,"$317,017",,"$8,065,700","$3,683,549","$88,822","$28,356",,,,"$1,684,911","$1,574,506","$1,270,334","$205,570","$1,252,955","$2,760,798",$201,"$412,981",,
0963208,,Where in the World Is Osama Bin Laden? (2008),,,"$74,538",,,,,,,,,,,,,,,,,,"$384,955",,,,,,,,,,,,,"$1,013","$3,499",,,,"$24,131",,,,,,,,,,"$5,816",,,,,"$3,180",,,,,,,,,,,,,,,"$11,690",,,,,,,,,,,,,,,,,"$142,956",,,,
0815178,,The Life Before Her Eyes (2007),,,,,,"$13,647",,,,,,,,,,,,,,,,,,,,,,,"$441,370",,"$174,738",,,,,,,,"$392,276",,,,,,"$6,822",,,,,,,,"$3,869",,,,,,,,,"$21,343",,,,"$21,592",,,,,,,,"$136,824","$141,603",,,,,,,,,,"$63,696","$2,285",,,,
0437954,,Virgin Territory (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,441,425",,,"$19,048",,,,,,,,,,,,,"$122,256",,,,,,,,
1045670,,Happy-Go-Lucky (2008),"$129,233",,"$722,803","$231,566",,"$218,199","$2,408","$236,302",,,,"$66,723",,"$25,398","$7,160",,,,,"$187,640",,,,,,,,"$78,641","$2,962,788","$2,498,003","$385,167",,"$37,916","$9,120","$5,231",,,,"$1,214,552",,,,,,,,,"$323,299","$160,032",,,,"$412,001","$293,681",,"$107,473",,,"$70,716",,"$78,635","$65,041",,,,"$79,116",,,"$168,435",,"$13,202","$25,866",,"$27,592","$605,645","$45,290","$551,728",,,,,"$19,777",,,,"$3,105,262","$12,945",,,
0815241,,Religulous (2008),,,,"$11,856",,"$5,934",,,,,,,,,,,,,,,,,,,,,,,"$92,569","$123,397",,,"$14,011",,"$3,666",,,,"$102,320",,,,,,,,,,"$37,049",,,,"$2,153",,,,,,,,,"$9,392",,,,,,,,,,"$24,343",,,,,"$119,965",,,,,,,,,"$81,300",,,,
0892899,,Outpost (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$317,273",,,,,,,,,,,,,,,,,,,,,,,,
0845046,,Son of Rambow (2007),,,"$195,518","$10,130",,"$5,369",,,,,,,,,,,,,,,,,,,,,,"$5,417",,"$171,070","$11,725",,,,,,,,,,,,,,,,,,,,,,"$4,503","$4,511",,"$16,554",,,,,,"$60,723",,,,,,,,,,"$14,526","$14,051","$61,782","$14,245","$7,645","$156,523",,,,,"$3,644",,,"$55,078","$8,272,930",,,,
0425326,,Outsourced (2006),,,"$13,686","$12,415",,,,,,,,,,,,,,,,,,,,,,,,,,"$438,103",,,,,,,,,,,,,,,,,,,,,,,,"$54,058",,,,,,,,,,,,,,,,,,,,,,,,,,,"$21,501",,,,,,,,,
0800240,,Deception (2008),"$68,776",,"$1,447,588",,,"$240,566","$14,745","$213,100","$13,788",,,"$13,500",,"$33,728","$43,117",,,,,,"$4,598,506",,"$19,685",,,"$10,565",,,"$1,255,636",,"$203,846",,"$48,786","$136,868","$19,427",,,,"$664,207",,"$744,844",,,"$29,422","$23,948",,"$12,063","$101,487","$331,631",,,,"$158,271",,"$12,806",,,,"$60,610","$46,321",,"$13,344","$48,631",,,"$1,932,932",,"$10,677","$80,235",,,"$87,340",,"$364,520","$2,877,520",,,,,,"$196,230","$131,873","$290,018","$115,089","$126,695","$1,019,414","$21,663","$140,527",,
0871426,,Baby Mama (2008),,,"$2,181,380",,,"$9,839",,,,,"$98,724",,,,,,"$24,752",,,,,,,,"$28,722","$11,736",,"$3,913",,"$30,548",,,,,,,,,"$117,506",,,,"$62,560",,"$39,021","$40,964",,,,,"$310,295",,"$34,037","$84,562",,"$8,536",,,,,,,,,,,,,,,,,,,,"$11,430",,,,,,,,,"$87,403","$764,573",,,,
0494271,,The Unknown Woman (2006),"$182,369",,,"$6,461",,"$29,710","$12,780","$29,914",,,,"$10,568",,,,,,,,"$30,713","$152,114",,,,,,,"$6,854",,"$129,358","$29,100",,,,,,,,"$5,459,456",,,,,,"$6,889",,,,"$107,052",,,,"$169,408","$10,079",,"$4,681",,,"$36,370",,,"$24,553",,,"$4,424","$42,498",,,,"$5,268",,,,"$180,958","$121,681",,,,,,"$29,233",,"$50,516",,,,"$8,559",,,
0412637,,Delirious (2006),,,"$43,004",,,"$5,729",,"$28,144",,,,,,,,,,,,,,,,,,,,,"$358,736",,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,647",,,,,,"$11,371",,,"$14,982",,,,,,"$11,269",,,"$15,111","$80,136",,,,,,,,,,,,,,,
0417871,,Klimt (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$295,158",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$52,230",,,,,,,,,,,,"$122,849",,,,,,,"$11,624",,,,,"$5,474",,,,
0477916,,Viva Cuba (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$103,600",,,,,,,,,,,,,,,,,,"$21,958",,,,,,,,,,,,,,,,,,,,,,,,,,"$51,731",,,,,,,,,,,,,"$5,625",,
0926129,,Prom Night (2008),,"$13,137","$2,566,794",,"$36,311","$74,812","$19,098",,,"$139,804",,,,,"$20,087","$18,253",,,,"$34,212",,"$8,172",,,"$86,554","$38,428","$9,312",,"$641,278","$509,378",,,,,"$52,118","$56,186",,,"$27,070",,,,"$273,089","$50,750",,,"$44,463","$314,070","$1,618,177",,,,,"$256,505","$35,652",,"$11,165",,"$167,697","$168,428",,,,"$54,029","$33,249",,,,"$187,431",,"$57,099","$134,641",,,"$1,873,142",,,,,,,,,,"$237,319","$2,653,309",,"$670,539","$114,480",
0436889,,The White Massai (2005),,,"$478,548",,,,,"$25,104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$134,342",,,,,"$192,557",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0371746,,Iron Man (2008),"$1,606,400",,"$19,087,903","$1,018,284",,"$1,970,548","$151,386","$13,499,792","$157,124",,"$2,187,416","$1,383,728","$15,274,332","$1,729,740","$162,294",,"$52,499","$400,223","$467,215","$2,220,811","$319,034,126",,"$93,840","$926,368","$265,031","$83,069",,"$673,760","$19,197,690","$8,560,475","$1,799,601",,"$2,844,618","$682,308","$278,202","$1,993,885","$2,147,484","$606,803","$10,809,921",,"$8,658,784",,"$839,076","$126,835","$101,817",,"$158,882","$3,469,079","$15,945,395",,,,"$2,103,537","$2,731,097","$49,724","$1,860,067",,,"$1,521,193","$3,994,681","$995,816","$1,323,382",,,"$243,918","$9,490,254",,"$30,130","$3,823,968","$69,024","$88,033","$1,464,664","$1,488,822","$25,169,783","$12,030,026","$2,057,727","$1,361,378",,,,"$5,367,022","$2,446,286","$1,662,239","$828,937","$1,841,925","$34,282,266","$73,896","$1,891,944",,
0866439,,Made of Honor (2008),"$355,379","$9,627","$5,095,762","$976,798","$41,722","$1,238,008","$43,640","$4,705,163","$100,230","$451,279",,"$201,380",,"$412,947","$96,869","$16,710",,"$199,226",,"$341,238",,"$107,301","$44,645","$170,960","$143,370","$49,095","$15,011","$198,653","$3,744,553","$4,318,556","$335,631","$408,210","$459,780","$361,947","$87,145","$157,363","$261,454","$173,546","$2,337,688",,"$1,293,292","$82,678",,"$98,781","$111,357",,"$76,218","$295,225","$5,944,130",,,,"$736,650","$550,172","$57,307","$375,950","$9,276",,"$372,892","$334,483","$1,030,648","$811,154",,"$18,600","$200,753","$2,119,502",,"$48,610","$803,151","$80,447","$203,632","$838,531",,"$124,166","$6,390,277","$608,901","$244,603","$241,904","$703,460","$16,707","$494,042","$353,834","$469,272","$309,013","$214,306","$4,699,956","$120,020","$1,250,152",,
1012804,,Redbelt (2008),,,"$4,058",,,"$2,517",,"$86,549",,,,,,,,,,,,,,,,,,"$5,609",,,,"$81,048",,,,,,,,,"$10,465",,,,,"$9,097",,,,,,,,,,"$5,643",,,,,,,,,,,,"$2,636",,,,,,"$10,088",,"$3,448","$60,717",,,,,,,,,,,"$38,651",,,,
0475984,,Mister Lonely (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$8,970",,"$2,179",,,,,,,,,,"$119,169",,,,,,,,"$20,759",,,,,,,,,,,,,,,,,"$58,406",,,,,,,,,,,,,,,,,,,,"$30,795",,,,
0497323,,Anamorph (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$131,277",,,,,,,,,,"$133,611",,,,,,,,,,"$63,000",,,,,,,,,,,,,,,,,,,,,,,,"$340,001",,,,,,,
0936501,,Taken (2008),"$572,787",,"$6,284,822","$454,855",,"$680,286","$37,816","$990,601","$83,066","$476,034",,"$280,932","$2,035,239","$390,275","$156,146",,,"$58,146",,"$36,151",,"$63,217","$73,314","$176,522","$164,076","$13,140",,"$34,009","$9,430,887","$3,912,333","$291,781",,"$626,219","$180,215","$79,691",,,,"$2,091,060","$77,528","$3,991,181",,,"$13,523","$187,285","$50,294","$33,413","$145,306","$5,543,935",,,,"$1,003,046","$611,583","$43,339","$307,199",,,"$368,706","$165,083","$937,514","$237,353","$815,206",,"$133,458","$881,463","$732,281","$5,004","$669,539","$20,498",,"$454,653",,"$15,471,329","$5,464,669","$111,770",,,,,"$487,265","$9,581","$164,358",,"$332,601","$11,275,924","$69,620","$1,347,644",,
0977214,,Hero Wanted (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$388,464",,,,,,,,,,,,,,,,,,,,,,,,
0826711,,Flight of the Red Balloon (2007),,,"$172,859","$11,639",,"$7,163",,,,,,,,,,,,,,,,,,,,,,,"$384,163",,"$13,526",,,,,,,,,,,,,,,,,,,,,,"$12,090","$41,876",,,,,,,,"$7,400",,,,,,,,,,,,"$31,225","$52,341",,,,,,"$30,197",,"$21,184",,,"$88,650",,,,
0460791,,The Fall (2006),,,,"$13,493",,"$17,372",,,,,,,,,,,,,,,,,,,,,,"$15,707",,"$169,241",,,,"$32,341",,,,,,,"$498,461",,,"$7,795","$11,106",,$795,,,,,,"$4,910",,,,,,,,,,,,,"$262,372",,,,,,,,"$135,664","$72,636",,,,,,,"$24,150",,,"$14,037","$122,480",,,,
0454084,,Blind Dating (2006),,,,,,,,,,,,,,,,,,,,,"$90,560",,,,,,,,,,,,,,"$36,421",,,,"$12,409",,,,,,,,,,"$111,261",,,,,,,,,,,"$53,099",,"$61,569",,,,"$381,600",,,,,,,,,,,,,,,,,,,"$87,538",,,,,
0790623,,Meet Bill (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$9,647",,,,,,,,,,"$22,930",,,,"$128,241",,,,,,,,,,,,,,,,,"$56,600",,,,,,,,"$1,535","$41,453",,,,,,,,,,"$23,589",,,,,
0802948,,An American Crime (2007),,,,,,,,"$80,356",,"$136,740",,,,"$34,496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$587,884",,,,,,,,,,"$97,730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$77,942",,
1033643,,What Happens in Vegas (2008),"$790,709",,"$9,625,030","$2,520,891","$106,317","$2,268,743","$84,677","$4,289,394","$177,357","$720,238",,"$375,070",,"$827,885","$146,824",,,"$305,118","$393,255","$1,379,616",,"$161,946","$73,548","$243,988","$383,540","$186,816",,"$613,601","$9,989,647","$10,940,185","$969,061","$1,085,437","$969,905","$942,705","$161,999","$354,764","$394,011","$842,343","$5,188,588","$63,145","$5,585,616","$153,315",,"$268,518","$202,649","$84,807","$279,982","$411,826","$5,725,863",,,,"$4,169,150","$898,314","$48,534","$1,560,728","$25,401",,"$511,823","$546,285","$1,347,590","$1,280,336","$1,044,611","$90,128","$323,741","$9,110,237","$1,663,791","$87,311","$1,036,482","$122,807","$266,013","$1,472,182",,"$4,494,297","$11,838,452","$1,443,326","$2,400,166",,,,"$1,228,879","$428,570","$662,157","$864,619","$698,672","$15,639,183","$185,919","$2,480,128","$111,993",
0482463,,Bella (2006),"$31,226",,"$199,690",,,,,"$37,409",,"$34,176",,,,,,,,,,,,,,,,,,,,,,,"$208,484",,,,,,,,,,,,"$10,973",,,,"$704,143",,,,,"$101,655",,,,,,,,"$19,479",,,,,,,,,,"$45,078",,"$67,679","$2,507,983",,,,,,,,,,"$9,122",,,"$35,662",,
0844462,,The Unknown Soldier (2006),,,,"$1,305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
